country,year,gender,age,share_top5_pct_inc,share_top1_pct_inc,share_top0_5_pct_inc,share_top0_1_pct_inc,share_top0_01_pct_inc
Argentina,2001,All genders,30,NA,NA,NA,NA,NA
Argentina,2002,All genders,30,NA,NA,NA,NA,NA
Argentina,2003,All genders,30,NA,NA,NA,NA,NA
Argentina,2004,All genders,30,NA,NA,NA,NA,NA
Argentina,2005,All genders,30,NA,NA,NA,NA,NA
Argentina,2006,All genders,30,NA,NA,NA,NA,NA
Argentina,2007,All genders,30,NA,NA,NA,NA,NA
Argentina,2008,All genders,30,NA,NA,NA,NA,NA
Argentina,2009,All genders,30,NA,NA,NA,NA,NA
Argentina,2010,All genders,30,NA,NA,NA,NA,NA
Argentina,2011,All genders,30,NA,NA,NA,NA,NA
Argentina,2012,All genders,30,NA,NA,NA,NA,NA
Argentina,2013,All genders,30,NA,NA,NA,NA,NA
Argentina,2014,All genders,30,NA,NA,NA,NA,NA
Argentina,2015,All genders,30,NA,NA,NA,NA,NA
Argentina,1996,Female,30,NA,NA,NA,NA,NA
Argentina,1997,Female,30,NA,NA,NA,NA,NA
Argentina,1998,Female,30,NA,NA,NA,NA,NA
Argentina,1999,Female,30,NA,NA,NA,NA,NA
Argentina,2000,Female,30,NA,NA,NA,NA,NA
Argentina,2001,Female,30,NA,NA,NA,NA,NA
Argentina,2002,Female,30,NA,NA,NA,NA,NA
Argentina,2003,Female,30,NA,NA,NA,NA,NA
Argentina,2004,Female,30,NA,NA,NA,NA,NA
Argentina,2005,Female,30,NA,NA,NA,NA,NA
Argentina,2006,Female,30,NA,NA,NA,NA,NA
Argentina,2007,Female,30,NA,NA,NA,NA,NA
Argentina,2008,Female,30,NA,NA,NA,NA,NA
Argentina,2009,Female,30,NA,NA,NA,NA,NA
Argentina,2010,Female,30,NA,NA,NA,NA,NA
Argentina,2011,Female,30,NA,NA,NA,NA,NA
Argentina,2012,Female,30,NA,NA,NA,NA,NA
Argentina,2013,Female,30,NA,NA,NA,NA,NA
Argentina,2014,Female,30,NA,NA,NA,NA,NA
Argentina,2015,Female,30,NA,NA,NA,NA,NA
Argentina,1996,Male,30,NA,NA,NA,NA,NA
Argentina,1997,Male,30,NA,NA,NA,NA,NA
Argentina,1998,Male,30,NA,NA,NA,NA,NA
Argentina,1999,Male,30,NA,NA,NA,NA,NA
Argentina,2000,Male,30,NA,NA,NA,NA,NA
Argentina,2001,Male,30,NA,NA,NA,NA,NA
Argentina,2002,Male,30,NA,NA,NA,NA,NA
Argentina,2003,Male,30,NA,NA,NA,NA,NA
Argentina,2004,Male,30,NA,NA,NA,NA,NA
Argentina,2005,Male,30,NA,NA,NA,NA,NA
Argentina,2006,Male,30,NA,NA,NA,NA,NA
Argentina,2007,Male,30,NA,NA,NA,NA,NA
Argentina,2008,Male,30,NA,NA,NA,NA,NA
Argentina,2009,Male,30,NA,NA,NA,NA,NA
Argentina,2010,Male,30,NA,NA,NA,NA,NA
Argentina,2011,Male,30,NA,NA,NA,NA,NA
Argentina,2012,Male,30,NA,NA,NA,NA,NA
Argentina,2013,Male,30,NA,NA,NA,NA,NA
Argentina,2014,Male,30,NA,NA,NA,NA,NA
Argentina,2015,Male,30,NA,NA,NA,NA,NA
Argentina,1996,All genders,31,NA,NA,NA,NA,NA
Argentina,1997,All genders,31,NA,NA,NA,NA,NA
Argentina,1998,All genders,31,NA,NA,NA,NA,NA
Argentina,1999,All genders,31,NA,NA,NA,NA,NA
Argentina,2000,All genders,31,NA,NA,NA,NA,NA
Argentina,2001,All genders,31,NA,NA,NA,NA,NA
Argentina,2002,All genders,31,NA,NA,NA,NA,NA
Argentina,2003,All genders,31,NA,NA,NA,NA,NA
Argentina,2004,All genders,31,NA,NA,NA,NA,NA
Argentina,2005,All genders,31,NA,NA,NA,NA,NA
Argentina,2006,All genders,31,NA,NA,NA,NA,NA
Argentina,2007,All genders,31,NA,NA,NA,NA,NA
Argentina,2008,All genders,31,NA,NA,NA,NA,NA
Argentina,2009,All genders,31,NA,NA,NA,NA,NA
Argentina,2010,All genders,31,NA,NA,NA,NA,NA
Argentina,2011,All genders,31,NA,NA,NA,NA,NA
Argentina,2012,All genders,31,NA,NA,NA,NA,NA
Argentina,2013,All genders,31,NA,NA,NA,NA,NA
Argentina,2014,All genders,31,NA,NA,NA,NA,NA
Argentina,2015,All genders,31,NA,NA,NA,NA,NA
Argentina,1996,Female,31,NA,NA,NA,NA,NA
Argentina,1997,Female,31,NA,NA,NA,NA,NA
Argentina,1998,Female,31,NA,NA,NA,NA,NA
Argentina,1999,Female,31,NA,NA,NA,NA,NA
Argentina,2000,Female,31,NA,NA,NA,NA,NA
Argentina,2001,Female,31,NA,NA,NA,NA,NA
Argentina,2002,Female,31,NA,NA,NA,NA,NA
Argentina,2003,Female,31,NA,NA,NA,NA,NA
Argentina,2004,Female,31,NA,NA,NA,NA,NA
Argentina,2005,Female,31,NA,NA,NA,NA,NA
Argentina,2006,Female,31,NA,NA,NA,NA,NA
Argentina,2007,Female,31,NA,NA,NA,NA,NA
Argentina,2008,Female,31,NA,NA,NA,NA,NA
Argentina,2009,Female,31,NA,NA,NA,NA,NA
Argentina,2010,Female,31,NA,NA,NA,NA,NA
Argentina,2011,Female,31,NA,NA,NA,NA,NA
Argentina,2012,Female,31,NA,NA,NA,NA,NA
Argentina,2013,Female,31,NA,NA,NA,NA,NA
Argentina,2014,Female,31,NA,NA,NA,NA,NA
Argentina,2015,Female,31,NA,NA,NA,NA,NA
Argentina,1996,Male,31,NA,NA,NA,NA,NA
Argentina,1997,Male,31,NA,NA,NA,NA,NA
Argentina,1998,Male,31,NA,NA,NA,NA,NA
Argentina,1999,Male,31,NA,NA,NA,NA,NA
Argentina,2000,Male,31,NA,NA,NA,NA,NA
Argentina,2001,Male,31,NA,NA,NA,NA,NA
Argentina,2002,Male,31,NA,NA,NA,NA,NA
Argentina,2003,Male,31,NA,NA,NA,NA,NA
Argentina,2004,Male,31,NA,NA,NA,NA,NA
Argentina,2005,Male,31,NA,NA,NA,NA,NA
Argentina,2006,Male,31,NA,NA,NA,NA,NA
Argentina,2007,Male,31,NA,NA,NA,NA,NA
Argentina,2008,Male,31,NA,NA,NA,NA,NA
Argentina,2009,Male,31,NA,NA,NA,NA,NA
Argentina,2010,Male,31,NA,NA,NA,NA,NA
Argentina,2011,Male,31,NA,NA,NA,NA,NA
Argentina,2012,Male,31,NA,NA,NA,NA,NA
Argentina,2013,Male,31,NA,NA,NA,NA,NA
Argentina,2014,Male,31,NA,NA,NA,NA,NA
Argentina,2015,Male,31,NA,NA,NA,NA,NA
Argentina,1996,All genders,32,NA,NA,NA,NA,NA
Argentina,1997,All genders,32,NA,NA,NA,NA,NA
Argentina,1998,All genders,32,NA,NA,NA,NA,NA
Argentina,1999,All genders,32,NA,NA,NA,NA,NA
Argentina,2000,All genders,32,NA,NA,NA,NA,NA
Argentina,2001,All genders,32,NA,NA,NA,NA,NA
Argentina,2002,All genders,32,NA,NA,NA,NA,NA
Argentina,2003,All genders,32,NA,NA,NA,NA,NA
Argentina,2004,All genders,32,NA,NA,NA,NA,NA
Argentina,2005,All genders,32,NA,NA,NA,NA,NA
Argentina,2006,All genders,32,NA,NA,NA,NA,NA
Argentina,2007,All genders,32,NA,NA,NA,NA,NA
Argentina,2008,All genders,32,NA,NA,NA,NA,NA
Argentina,2009,All genders,32,NA,NA,NA,NA,NA
Argentina,2010,All genders,32,NA,NA,NA,NA,NA
Argentina,2011,All genders,32,NA,NA,NA,NA,NA
Argentina,2012,All genders,32,NA,NA,NA,NA,NA
Argentina,2013,All genders,32,NA,NA,NA,NA,NA
Argentina,2014,All genders,32,NA,NA,NA,NA,NA
Argentina,2015,All genders,32,NA,NA,NA,NA,NA
Argentina,1996,Female,32,NA,NA,NA,NA,NA
Argentina,1997,Female,32,NA,NA,NA,NA,NA
Argentina,1998,Female,32,NA,NA,NA,NA,NA
Argentina,1999,Female,32,NA,NA,NA,NA,NA
Argentina,2000,Female,32,NA,NA,NA,NA,NA
Argentina,2001,Female,32,NA,NA,NA,NA,NA
Argentina,2002,Female,32,NA,NA,NA,NA,NA
Argentina,2003,Female,32,NA,NA,NA,NA,NA
Argentina,2004,Female,32,NA,NA,NA,NA,NA
Argentina,2005,Female,32,NA,NA,NA,NA,NA
Argentina,2006,Female,32,NA,NA,NA,NA,NA
Argentina,2007,Female,32,NA,NA,NA,NA,NA
Argentina,2008,Female,32,NA,NA,NA,NA,NA
Argentina,2009,Female,32,NA,NA,NA,NA,NA
Argentina,2010,Female,32,NA,NA,NA,NA,NA
Argentina,2011,Female,32,NA,NA,NA,NA,NA
Argentina,2012,Female,32,NA,NA,NA,NA,NA
Argentina,2013,Female,32,NA,NA,NA,NA,NA
Argentina,2014,Female,32,NA,NA,NA,NA,NA
Argentina,2015,Female,32,NA,NA,NA,NA,NA
Argentina,1996,Male,32,NA,NA,NA,NA,NA
Argentina,1997,Male,32,NA,NA,NA,NA,NA
Argentina,1998,Male,32,NA,NA,NA,NA,NA
Argentina,1999,Male,32,NA,NA,NA,NA,NA
Argentina,2000,Male,32,NA,NA,NA,NA,NA
Argentina,2001,Male,32,NA,NA,NA,NA,NA
Argentina,2002,Male,32,NA,NA,NA,NA,NA
Argentina,2003,Male,32,NA,NA,NA,NA,NA
Argentina,2004,Male,32,NA,NA,NA,NA,NA
Argentina,2005,Male,32,NA,NA,NA,NA,NA
Argentina,2006,Male,32,NA,NA,NA,NA,NA
Argentina,2007,Male,32,NA,NA,NA,NA,NA
Argentina,2008,Male,32,NA,NA,NA,NA,NA
Argentina,2009,Male,32,NA,NA,NA,NA,NA
Argentina,2010,Male,32,NA,NA,NA,NA,NA
Argentina,2011,Male,32,NA,NA,NA,NA,NA
Argentina,2012,Male,32,NA,NA,NA,NA,NA
Argentina,2013,Male,32,NA,NA,NA,NA,NA
Argentina,2014,Male,32,NA,NA,NA,NA,NA
Argentina,2015,Male,32,NA,NA,NA,NA,NA
Argentina,1996,All genders,33,NA,NA,NA,NA,NA
Argentina,1997,All genders,33,NA,NA,NA,NA,NA
Argentina,1998,All genders,33,NA,NA,NA,NA,NA
Argentina,1999,All genders,33,NA,NA,NA,NA,NA
Argentina,2000,All genders,33,NA,NA,NA,NA,NA
Argentina,2001,All genders,33,NA,NA,NA,NA,NA
Argentina,2002,All genders,33,NA,NA,NA,NA,NA
Argentina,2003,All genders,33,NA,NA,NA,NA,NA
Argentina,2004,All genders,33,NA,NA,NA,NA,NA
Argentina,2005,All genders,33,NA,NA,NA,NA,NA
Argentina,2006,All genders,33,NA,NA,NA,NA,NA
Argentina,2007,All genders,33,NA,NA,NA,NA,NA
Argentina,2008,All genders,33,NA,NA,NA,NA,NA
Argentina,2009,All genders,33,NA,NA,NA,NA,NA
Argentina,2010,All genders,33,NA,NA,NA,NA,NA
Argentina,2011,All genders,33,NA,NA,NA,NA,NA
Argentina,2012,All genders,33,NA,NA,NA,NA,NA
Argentina,2013,All genders,33,NA,NA,NA,NA,NA
Argentina,2014,All genders,33,NA,NA,NA,NA,NA
Argentina,2015,All genders,33,NA,NA,NA,NA,NA
Argentina,1996,Female,33,NA,NA,NA,NA,NA
Argentina,1997,Female,33,NA,NA,NA,NA,NA
Argentina,1998,Female,33,NA,NA,NA,NA,NA
Argentina,1999,Female,33,NA,NA,NA,NA,NA
Argentina,2000,Female,33,NA,NA,NA,NA,NA
Argentina,2001,Female,33,NA,NA,NA,NA,NA
Argentina,2002,Female,33,NA,NA,NA,NA,NA
Argentina,2003,Female,33,NA,NA,NA,NA,NA
Argentina,2004,Female,33,NA,NA,NA,NA,NA
Argentina,2005,Female,33,NA,NA,NA,NA,NA
Argentina,2006,Female,33,NA,NA,NA,NA,NA
Argentina,2007,Female,33,NA,NA,NA,NA,NA
Argentina,2008,Female,33,NA,NA,NA,NA,NA
Argentina,2009,Female,33,NA,NA,NA,NA,NA
Argentina,2010,Female,33,NA,NA,NA,NA,NA
Argentina,2011,Female,33,NA,NA,NA,NA,NA
Argentina,2012,Female,33,NA,NA,NA,NA,NA
Argentina,2013,Female,33,NA,NA,NA,NA,NA
Argentina,2014,Female,33,NA,NA,NA,NA,NA
Argentina,2015,Female,33,NA,NA,NA,NA,NA
Argentina,1996,Male,33,NA,NA,NA,NA,NA
Argentina,1997,Male,33,NA,NA,NA,NA,NA
Argentina,1998,Male,33,NA,NA,NA,NA,NA
Argentina,1999,Male,33,NA,NA,NA,NA,NA
Argentina,2000,Male,33,NA,NA,NA,NA,NA
Argentina,2001,Male,33,NA,NA,NA,NA,NA
Argentina,2002,Male,33,NA,NA,NA,NA,NA
Argentina,2003,Male,33,NA,NA,NA,NA,NA
Argentina,2004,Male,33,NA,NA,NA,NA,NA
Argentina,2005,Male,33,NA,NA,NA,NA,NA
Argentina,2006,Male,33,NA,NA,NA,NA,NA
Argentina,2007,Male,33,NA,NA,NA,NA,NA
Argentina,2008,Male,33,NA,NA,NA,NA,NA
Argentina,2009,Male,33,NA,NA,NA,NA,NA
Argentina,2010,Male,33,NA,NA,NA,NA,NA
Argentina,2011,Male,33,NA,NA,NA,NA,NA
Argentina,2012,Male,33,NA,NA,NA,NA,NA
Argentina,2013,Male,33,NA,NA,NA,NA,NA
Argentina,2014,Male,33,NA,NA,NA,NA,NA
Argentina,2015,Male,33,NA,NA,NA,NA,NA
Argentina,1996,All genders,34,NA,NA,NA,NA,NA
Argentina,1997,All genders,34,NA,NA,NA,NA,NA
Argentina,1998,All genders,34,NA,NA,NA,NA,NA
Argentina,1999,All genders,34,NA,NA,NA,NA,NA
Argentina,2000,All genders,34,NA,NA,NA,NA,NA
Argentina,2001,All genders,34,NA,NA,NA,NA,NA
Argentina,2002,All genders,34,NA,NA,NA,NA,NA
Argentina,2003,All genders,34,NA,NA,NA,NA,NA
Argentina,2004,All genders,34,NA,NA,NA,NA,NA
Argentina,2005,All genders,34,NA,NA,NA,NA,NA
Argentina,2006,All genders,34,NA,NA,NA,NA,NA
Argentina,2007,All genders,34,NA,NA,NA,NA,NA
Argentina,2008,All genders,34,NA,NA,NA,NA,NA
Argentina,2009,All genders,34,NA,NA,NA,NA,NA
Argentina,2010,All genders,34,NA,NA,NA,NA,NA
Argentina,2011,All genders,34,NA,NA,NA,NA,NA
Argentina,2012,All genders,34,NA,NA,NA,NA,NA
Argentina,2013,All genders,34,NA,NA,NA,NA,NA
Argentina,2014,All genders,34,NA,NA,NA,NA,NA
Argentina,2015,All genders,34,NA,NA,NA,NA,NA
Argentina,1996,Female,34,NA,NA,NA,NA,NA
Argentina,1997,Female,34,NA,NA,NA,NA,NA
Argentina,1998,Female,34,NA,NA,NA,NA,NA
Argentina,1999,Female,34,NA,NA,NA,NA,NA
Argentina,2000,Female,34,NA,NA,NA,NA,NA
Argentina,2001,Female,34,NA,NA,NA,NA,NA
Argentina,2002,Female,34,NA,NA,NA,NA,NA
Argentina,2003,Female,34,NA,NA,NA,NA,NA
Argentina,2004,Female,34,NA,NA,NA,NA,NA
Argentina,2005,Female,34,NA,NA,NA,NA,NA
Argentina,2006,Female,34,NA,NA,NA,NA,NA
Argentina,2007,Female,34,NA,NA,NA,NA,NA
Argentina,2008,Female,34,NA,NA,NA,NA,NA
Argentina,2009,Female,34,NA,NA,NA,NA,NA
Argentina,2010,Female,34,NA,NA,NA,NA,NA
Argentina,2011,Female,34,NA,NA,NA,NA,NA
Argentina,2012,Female,34,NA,NA,NA,NA,NA
Argentina,2013,Female,34,NA,NA,NA,NA,NA
Argentina,2014,Female,34,NA,NA,NA,NA,NA
Argentina,2015,Female,34,NA,NA,NA,NA,NA
Argentina,1996,Male,34,NA,NA,NA,NA,NA
Argentina,1997,Male,34,NA,NA,NA,NA,NA
Argentina,1998,Male,34,NA,NA,NA,NA,NA
Argentina,1999,Male,34,NA,NA,NA,NA,NA
Argentina,2000,Male,34,NA,NA,NA,NA,NA
Argentina,2001,Male,34,NA,NA,NA,NA,NA
Argentina,2002,Male,34,NA,NA,NA,NA,NA
Argentina,2003,Male,34,NA,NA,NA,NA,NA
Argentina,2004,Male,34,NA,NA,NA,NA,NA
Argentina,2005,Male,34,NA,NA,NA,NA,NA
Argentina,2006,Male,34,NA,NA,NA,NA,NA
Argentina,2007,Male,34,NA,NA,NA,NA,NA
Argentina,2008,Male,34,NA,NA,NA,NA,NA
Argentina,2009,Male,34,NA,NA,NA,NA,NA
Argentina,2010,Male,34,NA,NA,NA,NA,NA
Argentina,2011,Male,34,NA,NA,NA,NA,NA
Argentina,2012,Male,34,NA,NA,NA,NA,NA
Argentina,2013,Male,34,NA,NA,NA,NA,NA
Argentina,2014,Male,34,NA,NA,NA,NA,NA
Argentina,2015,Male,34,NA,NA,NA,NA,NA
Argentina,1996,All genders,35,NA,NA,NA,NA,NA
Argentina,1997,All genders,35,NA,NA,NA,NA,NA
Argentina,1998,All genders,35,NA,NA,NA,NA,NA
Argentina,1999,All genders,35,NA,NA,NA,NA,NA
Argentina,2000,All genders,35,NA,NA,NA,NA,NA
Argentina,2001,All genders,35,NA,NA,NA,NA,NA
Argentina,2002,All genders,35,NA,NA,NA,NA,NA
Argentina,2003,All genders,35,NA,NA,NA,NA,NA
Argentina,2004,All genders,35,NA,NA,NA,NA,NA
Argentina,2005,All genders,35,NA,NA,NA,NA,NA
Argentina,2006,All genders,35,NA,NA,NA,NA,NA
Argentina,2007,All genders,35,NA,NA,NA,NA,NA
Argentina,2008,All genders,35,NA,NA,NA,NA,NA
Argentina,2009,All genders,35,NA,NA,NA,NA,NA
Argentina,2010,All genders,35,NA,NA,NA,NA,NA
Argentina,2011,All genders,35,NA,NA,NA,NA,NA
Argentina,2012,All genders,35,NA,NA,NA,NA,NA
Argentina,2013,All genders,35,NA,NA,NA,NA,NA
Argentina,2014,All genders,35,NA,NA,NA,NA,NA
Argentina,2015,All genders,35,NA,NA,NA,NA,NA
Argentina,1996,Female,35,NA,NA,NA,NA,NA
Argentina,1997,Female,35,NA,NA,NA,NA,NA
Argentina,1998,Female,35,NA,NA,NA,NA,NA
Argentina,1999,Female,35,NA,NA,NA,NA,NA
Argentina,2000,Female,35,NA,NA,NA,NA,NA
Argentina,2001,Female,35,NA,NA,NA,NA,NA
Argentina,2002,Female,35,NA,NA,NA,NA,NA
Argentina,2003,Female,35,NA,NA,NA,NA,NA
Argentina,2004,Female,35,NA,NA,NA,NA,NA
Argentina,2005,Female,35,NA,NA,NA,NA,NA
Argentina,2006,Female,35,NA,NA,NA,NA,NA
Argentina,2007,Female,35,NA,NA,NA,NA,NA
Argentina,2008,Female,35,NA,NA,NA,NA,NA
Argentina,2009,Female,35,NA,NA,NA,NA,NA
Argentina,2010,Female,35,NA,NA,NA,NA,NA
Argentina,2011,Female,35,NA,NA,NA,NA,NA
Argentina,2012,Female,35,NA,NA,NA,NA,NA
Argentina,2013,Female,35,NA,NA,NA,NA,NA
Argentina,2014,Female,35,NA,NA,NA,NA,NA
Argentina,2015,Female,35,NA,NA,NA,NA,NA
Argentina,1996,Male,35,NA,NA,NA,NA,NA
Argentina,1997,Male,35,NA,NA,NA,NA,NA
Argentina,1998,Male,35,NA,NA,NA,NA,NA
Argentina,1999,Male,35,NA,NA,NA,NA,NA
Argentina,2000,Male,35,NA,NA,NA,NA,NA
Argentina,2001,Male,35,NA,NA,NA,NA,NA
Argentina,2002,Male,35,NA,NA,NA,NA,NA
Argentina,2003,Male,35,NA,NA,NA,NA,NA
Argentina,2004,Male,35,NA,NA,NA,NA,NA
Argentina,2005,Male,35,NA,NA,NA,NA,NA
Argentina,2006,Male,35,NA,NA,NA,NA,NA
Argentina,2007,Male,35,NA,NA,NA,NA,NA
Argentina,2008,Male,35,NA,NA,NA,NA,NA
Argentina,2009,Male,35,NA,NA,NA,NA,NA
Argentina,2010,Male,35,NA,NA,NA,NA,NA
Argentina,2011,Male,35,NA,NA,NA,NA,NA
Argentina,2012,Male,35,NA,NA,NA,NA,NA
Argentina,2013,Male,35,NA,NA,NA,NA,NA
Argentina,2014,Male,35,NA,NA,NA,NA,NA
Argentina,2015,Male,35,NA,NA,NA,NA,NA
Argentina,1996,All genders,35-44,27.303774,10.720039,7.0535016,2.476938,0.48329043
Argentina,1997,All genders,35-44,27.851412,10.837797,7.0754914,2.4116743,0.47978416
Argentina,1998,All genders,35-44,28.203892,11.10883,7.2395296,2.4203751,0.47162816
Argentina,1999,All genders,35-44,29.021141,11.625043,7.6484756,2.7532518,0.56470883
Argentina,2000,All genders,35-44,30.413898,13.098022,9.1190882,4.0480313,1.0559387
Argentina,2001,All genders,35-44,30.204748,12.566897,8.5011005,3.3174009,0.71494609
Argentina,2002,All genders,35-44,31.580643,13.929702,9.5487385,3.8512928,1.046595
Argentina,2003,All genders,35-44,30.07449,13.46571,9.3779945,3.8002336,1.04063
Argentina,2004,All genders,35-44,27.761703,12.223696,8.4774323,3.475956,0.85416377
Argentina,2005,All genders,35-44,26.37878,11.332472,7.7980447,3.0239313,0.56173939
Argentina,2006,All genders,35-44,24.783155,10.300298,6.9029708,2.4751763,0.45787156
Argentina,2007,All genders,35-44,24.42782,10.07592,6.6947441,2.4186721,0.55637819
Argentina,2008,All genders,35-44,23.984898,9.723959,6.467864,2.2880299,0.3711451
Argentina,2009,All genders,35-44,23.370815,9.265624,6.147253,2.2335815,0.44736049
Argentina,2010,All genders,35-44,22.586321,8.7507353,5.7269592,2.1168573,0.37022048
Argentina,2011,All genders,35-44,22.14702,8.4948645,5.5639606,2.1041806,0.68643337
Argentina,2012,All genders,35-44,21.296074,7.9424329,5.1106629,1.821775,0.38654187
Argentina,2013,All genders,35-44,21.042591,7.8029408,5.0502586,1.8793122,0.43636629
Argentina,2014,All genders,35-44,20.763439,7.546402,4.834084,1.735787,0.37548566
Argentina,2015,All genders,35-44,20.537668,7.2624946,4.5950618,1.5032408,0.24031682
Argentina,1996,Female,35-44,24.471275,8.7295876,5.5515571,2.1297464,0.439264
Argentina,1997,Female,35-44,25.371601,9.3166504,5.9110713,2.065582,0.42029297
Argentina,1998,Female,35-44,25.171556,9.2837582,5.895925,2.1362691,0.40151921
Argentina,1999,Female,35-44,26.098787,9.7943859,6.3075833,2.4089911,0.47101098
Argentina,2000,Female,35-44,26.909765,10.590648,6.97123,2.6795094,0.48011547
Argentina,2001,Female,35-44,27.226139,10.615209,6.8672686,2.7243929,0.44437563
Argentina,2002,Female,35-44,29.673342,12.636993,8.6600666,3.1837595,0.42129257
Argentina,2003,Female,35-44,27.969675,12.0487,8.3169737,3.7197125,0.73523808
Argentina,2004,Female,35-44,25.7623,10.502961,7.0780416,2.8866143,0.44942927
Argentina,2005,Female,35-44,24.069855,9.6972437,6.6333275,2.8111174,0.78423786
Argentina,2006,Female,35-44,22.766171,9.0049314,5.9328418,2.286433,0.67991072
Argentina,2007,Female,35-44,23.16054,9.3424578,6.2132072,2.2531061,0.53860623
Argentina,2008,Female,35-44,22.21702,8.6317425,5.595962,1.9873005,0.44671211
Argentina,2009,Female,35-44,21.088037,7.6485457,4.7853298,1.6578124,0.36423352
Argentina,2010,Female,35-44,20.35778,7.4314704,4.8089695,1.7171195,0.37829524
Argentina,2011,Female,35-44,19.751747,7.2006721,4.6213779,1.5458101,0.23446469
Argentina,2012,Female,35-44,19.617504,7.2931013,4.730546,1.5945033,0.33417925
Argentina,2013,Female,35-44,19.503605,7.1359792,4.6344628,1.5044901,0.21059665
Argentina,2014,Female,35-44,19.000383,6.9224076,4.4769711,1.4989318,0.2603502
Argentina,2015,Female,35-44,19.145754,7.0045285,4.5229177,1.4829366,0.25368199
Argentina,1996,Male,35-44,27.732574,10.967782,7.2199893,2.4678946,0.46926081
Argentina,1997,Male,35-44,28.243792,11.056886,7.2232127,2.4725974,0.49414074
Argentina,1998,Male,35-44,28.730892,11.400065,7.3810468,2.4374723,0.48927698
Argentina,1999,Male,35-44,29.628742,11.942021,7.869535,2.800247,0.58790672
Argentina,2000,Male,35-44,31.216381,13.660909,9.5602751,4.4058118,1.100468
Argentina,2001,Male,35-44,30.966661,13.042358,8.8110142,3.3863423,0.76908505
Argentina,2002,Male,35-44,31.958324,14.169064,9.6991282,4.0499439,1.1505277
Argentina,2003,Male,35-44,30.424541,13.743383,9.5021296,3.8443334,1.1351557
Argentina,2004,Male,35-44,28.180281,12.582195,8.716526,3.5835097,0.90735835
Argentina,2005,Male,35-44,26.816494,11.626197,7.9009981,3.0293322,0.59398967
Argentina,2006,Male,35-44,25.121868,10.510957,7.0188055,2.4243753,0.38232768
Argentina,2007,Male,35-44,24.566294,10.160301,6.7283068,2.4159586,0.62975419
Argentina,2008,Male,35-44,24.214811,9.9237041,6.6063123,2.3444505,0.40551475
Argentina,2009,Male,35-44,23.823767,9.6270971,6.405364,2.3123186,0.50065297
Argentina,2010,Male,35-44,22.92701,8.9380894,5.8710022,2.1852689,0.41520768
Argentina,2011,Male,35-44,22.501938,8.6935453,5.7342439,2.262104,0.64680982
Argentina,2012,Male,35-44,21.451878,7.9720621,5.1509428,1.8369012,0.37813139
Argentina,2013,Male,35-44,21.175577,7.8381896,5.1256151,1.9900619,0.44173124
Argentina,2014,Male,35-44,20.946676,7.5690565,4.880084,1.8109328,0.38409305
Argentina,2015,Male,35-44,20.620689,7.1864252,4.5461235,1.4796751,0.27876583
Argentina,1996,All genders,36,NA,NA,NA,NA,NA
Argentina,1997,All genders,36,NA,NA,NA,NA,NA
Argentina,1998,All genders,36,NA,NA,NA,NA,NA
Argentina,1999,All genders,36,NA,NA,NA,NA,NA
Argentina,2000,All genders,36,NA,NA,NA,NA,NA
Argentina,2001,All genders,36,NA,NA,NA,NA,NA
Argentina,2002,All genders,36,NA,NA,NA,NA,NA
Argentina,2003,All genders,36,NA,NA,NA,NA,NA
Argentina,2004,All genders,36,NA,NA,NA,NA,NA
Argentina,2005,All genders,36,NA,NA,NA,NA,NA
Argentina,2006,All genders,36,NA,NA,NA,NA,NA
Argentina,2007,All genders,36,NA,NA,NA,NA,NA
Argentina,2008,All genders,36,NA,NA,NA,NA,NA
Argentina,2009,All genders,36,NA,NA,NA,NA,NA
Argentina,2010,All genders,36,NA,NA,NA,NA,NA
Argentina,2011,All genders,36,NA,NA,NA,NA,NA
Argentina,2012,All genders,36,NA,NA,NA,NA,NA
Argentina,2013,All genders,36,NA,NA,NA,NA,NA
Argentina,2014,All genders,36,NA,NA,NA,NA,NA
Argentina,2015,All genders,36,NA,NA,NA,NA,NA
Argentina,1996,Female,36,NA,NA,NA,NA,NA
Argentina,1997,Female,36,NA,NA,NA,NA,NA
Argentina,1998,Female,36,NA,NA,NA,NA,NA
Argentina,1999,Female,36,NA,NA,NA,NA,NA
Argentina,2000,Female,36,NA,NA,NA,NA,NA
Argentina,2001,Female,36,NA,NA,NA,NA,NA
Argentina,2002,Female,36,NA,NA,NA,NA,NA
Argentina,2003,Female,36,NA,NA,NA,NA,NA
Argentina,2004,Female,36,NA,NA,NA,NA,NA
Argentina,2005,Female,36,NA,NA,NA,NA,NA
Argentina,2006,Female,36,NA,NA,NA,NA,NA
Argentina,2007,Female,36,NA,NA,NA,NA,NA
Argentina,2008,Female,36,NA,NA,NA,NA,NA
Argentina,2009,Female,36,NA,NA,NA,NA,NA
Argentina,2010,Female,36,NA,NA,NA,NA,NA
Argentina,2011,Female,36,NA,NA,NA,NA,NA
Argentina,2012,Female,36,NA,NA,NA,NA,NA
Argentina,2013,Female,36,NA,NA,NA,NA,NA
Argentina,2014,Female,36,NA,NA,NA,NA,NA
Argentina,2015,Female,36,NA,NA,NA,NA,NA
Argentina,1996,Male,36,NA,NA,NA,NA,NA
Argentina,1997,Male,36,NA,NA,NA,NA,NA
Argentina,1998,Male,36,NA,NA,NA,NA,NA
Argentina,1999,Male,36,NA,NA,NA,NA,NA
